customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C00256,Male,0,No,Yes,41,Yes,Fiber optic,Two year,No,Mailed check,89.19,3617.53,Yes
C00257,Female,0,Yes,Yes,38,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),55.84,2080.01,Yes
C00258,Female,0,No,No,48,Yes,DSL,One year,Yes,Credit card (automatic),36.49,1777.01,No
C00259,Male,0,No,Yes,61,Yes,Fiber optic,Month-to-month,No,Mailed check,112.31,6888.78,Yes
C00260,Male,0,No,Yes,37,Yes,DSL,One year,No,Credit card (automatic),28.57,1110.64,No
C00261,Female,0,Yes,No,22,Yes,No,Month-to-month,No,Credit card (automatic),73.38,1589.81,No
C00262,Male,0,Yes,Yes,21,Yes,Fiber optic,Two year,No,Bank transfer (automatic),50.03,956.75,No
C00263,Male,0,No,Yes,3,Yes,No,Month-to-month,Yes,Mailed check,45.68,156.12,Yes
C00264,Male,0,Yes,No,48,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),83.88,3990.46,Yes
C00265,Female,0,Yes,Yes,58,Yes,DSL,One year,Yes,Mailed check,41.59,2407.05,No
C00266,Female,0,Yes,No,72,Yes,DSL,Month-to-month,Yes,Electronic check,111.47,8033.25,No
C00267,Female,0,No,Yes,67,Yes,DSL,Month-to-month,No,Credit card (automatic),59.42,4008.82,No
C00268,Male,0,No,No,70,Yes,DSL,Month-to-month,No,Bank transfer (automatic),87.09,6140.96,No
C00269,Male,0,Yes,Yes,1,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),92.23,150.71,Yes
C00270,Female,0,No,Yes,48,Yes,DSL,Month-to-month,No,Credit card (automatic),87.66,4273.65,No
C00271,Female,1,No,No,30,Yes,Fiber optic,Month-to-month,Yes,Mailed check,110.15,3309.7,Yes
C00272,Female,0,Yes,No,39,No,Fiber optic,Month-to-month,Yes,Electronic check,41.58,1537.19,Yes
C00273,Female,0,Yes,No,47,No,Fiber optic,One year,No,Electronic check,26.78,1228.18,No
C00274,Male,0,No,No,50,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),23.66,1253.41,Yes
C00275,Female,0,Yes,Yes,42,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),107.54,4524.12,No
C00276,Male,0,No,Yes,54,Yes,No,Two year,No,Mailed check,117.28,6442.04,No
C00277,Female,1,No,Yes,48,Yes,DSL,Two year,Yes,Bank transfer (automatic),48.86,2326.33,No
C00278,Male,0,Yes,No,56,Yes,Fiber optic,Month-to-month,No,Mailed check,88.74,5085.08,No
C00279,Female,0,No,Yes,14,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),18.91,264.66,No
C00280,Female,0,No,Yes,26,No,Fiber optic,Two year,Yes,Electronic check,37.24,947.25,No
C00281,Female,0,Yes,No,67,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),88.31,5881.19,No
C00282,Female,0,Yes,No,63,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),24.72,1590.35,Yes
C00283,Male,0,Yes,Yes,29,Yes,Fiber optic,Month-to-month,No,Electronic check,65.79,1837.26,No
C00284,Female,0,No,No,35,Yes,Fiber optic,One year,Yes,Electronic check,85.58,2967.81,No
C00285,Male,0,Yes,Yes,66,Yes,No,Month-to-month,No,Credit card (automatic),96.13,6341.95,No
C00286,Male,0,Yes,Yes,48,Yes,No,One year,Yes,Mailed check,64.29,2973.03,No
C00287,Male,0,Yes,No,54,Yes,DSL,One year,No,Electronic check,82.29,4438.79,No
C00288,Male,0,Yes,Yes,55,Yes,DSL,Month-to-month,Yes,Mailed check,73.04,4103.22,No
C00289,Female,0,No,No,67,Yes,No,Two year,No,Credit card (automatic),23.34,1585.38,No
C00290,Male,0,No,No,43,Yes,No,Month-to-month,No,Credit card (automatic),93.77,3999.21,Yes
C00291,Male,0,Yes,Yes,30,Yes,DSL,One year,Yes,Mailed check,35.58,1043.51,No
C00292,Male,0,No,Yes,57,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),21.24,1227.54,Yes
C00293,Female,0,Yes,Yes,52,Yes,No,Month-to-month,No,Electronic check,64.02,3303.5,Yes
C00294,Female,0,Yes,No,22,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),106.3,2362.03,No
C00295,Female,0,No,Yes,27,Yes,DSL,Month-to-month,No,Credit card (automatic),33.38,874.31,No
C00296,Female,0,No,No,15,Yes,Fiber optic,Month-to-month,Yes,Electronic check,19.31,238.44,No
C00297,Male,0,Yes,No,36,Yes,No,Month-to-month,Yes,Mailed check,29.22,1110.96,No
C00298,Male,0,Yes,Yes,20,Yes,No,Month-to-month,No,Credit card (automatic),55.09,1137.25,No
C00299,Female,0,No,No,16,Yes,Fiber optic,One year,No,Mailed check,77.18,1140.46,No
C00300,Male,0,Yes,Yes,36,Yes,Fiber optic,Month-to-month,Yes,Electronic check,37.69,1340.0,No
C00301,Male,1,No,Yes,18,Yes,DSL,One year,Yes,Mailed check,99.8,1848.55,No
C00302,Male,0,Yes,Yes,29,Yes,No,Month-to-month,Yes,Mailed check,94.84,2742.05,Yes
C00303,Female,0,Yes,Yes,44,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),88.98,3886.09,No
C00304,Female,0,No,Yes,17,Yes,No,Month-to-month,No,Bank transfer (automatic),67.72,1138.61,No
C00305,Male,1,No,Yes,61,No,Fiber optic,Month-to-month,No,Credit card (automatic),55.25,3375.8,Yes
C00306,Female,0,No,Yes,35,Yes,No,One year,Yes,Bank transfer (automatic),56.31,1961.87,No
C00307,Female,0,No,No,51,Yes,DSL,Month-to-month,No,Bank transfer (automatic),69.31,3530.68,No
C00308,Female,0,No,Yes,18,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),25.89,458.52,No
C00309,Female,0,No,No,43,No,DSL,Two year,Yes,Mailed check,87.6,3718.12,No
C00310,Female,0,No,No,6,Yes,Fiber optic,Month-to-month,Yes,Mailed check,53.85,271.84,Yes
C00311,Male,1,Yes,No,43,Yes,No,One year,No,Bank transfer (automatic),40.93,1705.49,No
C00312,Female,0,Yes,Yes,67,Yes,Fiber optic,Month-to-month,Yes,Electronic check,46.39,3112.7,Yes
C00313,Male,0,Yes,No,33,No,Fiber optic,Month-to-month,No,Bank transfer (automatic),36.39,1230.01,Yes
C00314,Male,0,No,No,65,Yes,DSL,One year,No,Electronic check,109.96,7100.33,No
C00315,Female,0,No,Yes,68,Yes,No,Month-to-month,Yes,Mailed check,35.24,2321.31,Yes
C00316,Male,0,No,Yes,54,Yes,Fiber optic,Month-to-month,No,Electronic check,108.06,5791.67,Yes
C00317,Male,0,Yes,No,9,Yes,Fiber optic,Month-to-month,Yes,Mailed check,76.37,757.45,Yes
C00318,Male,0,No,Yes,41,Yes,Fiber optic,Month-to-month,Yes,Electronic check,106.48,4350.02,Yes
C00319,Female,0,No,Yes,40,Yes,Fiber optic,Month-to-month,No,Mailed check,66.35,2643.3,Yes
C00320,Female,0,Yes,Yes,68,Yes,Fiber optic,Month-to-month,Yes,Mailed check,112.62,7618.27,No
C00321,Male,0,No,Yes,9,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),39.57,384.72,Yes
C00322,Female,1,Yes,No,9,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),74.58,665.05,Yes
C00323,Female,0,Yes,Yes,59,Yes,No,One year,No,Credit card (automatic),30.84,1783.23,No
C00324,Female,1,No,Yes,50,Yes,No,Month-to-month,Yes,Mailed check,63.62,3129.45,No
C00325,Female,0,No,Yes,20,Yes,DSL,One year,No,Bank transfer (automatic),76.13,1541.49,No
C00326,Male,0,No,No,7,No,Fiber optic,One year,Yes,Credit card (automatic),79.78,571.66,Yes
C00327,Male,0,Yes,No,64,Yes,DSL,One year,Yes,Credit card (automatic),55.28,3476.01,Yes
C00328,Female,0,Yes,Yes,29,Yes,DSL,One year,No,Bank transfer (automatic),25.79,809.28,No
C00329,Female,0,Yes,Yes,48,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),84.84,4040.23,No
C00330,Male,0,No,No,8,Yes,No,Month-to-month,Yes,Credit card (automatic),67.82,431.32,Yes
C00331,Male,0,No,Yes,16,Yes,DSL,Month-to-month,No,Credit card (automatic),31.96,587.79,Yes
C00332,Female,0,No,Yes,68,Yes,Fiber optic,Two year,No,Electronic check,113.46,7710.15,Yes
C00333,Male,1,No,No,57,Yes,No,One year,No,Electronic check,115.48,6604.08,No
C00334,Female,1,Yes,Yes,56,Yes,No,Month-to-month,Yes,Mailed check,105.37,5984.33,No
C00335,Female,0,Yes,Yes,61,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),104.07,6298.14,Yes
C00336,Male,0,Yes,No,51,No,Fiber optic,Two year,Yes,Bank transfer (automatic),28.06,1455.03,No
C00337,Male,0,Yes,No,60,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),119.33,7218.57,Yes
C00338,Female,0,No,Yes,39,No,DSL,Month-to-month,No,Credit card (automatic),58.84,2248.03,No
C00339,Female,0,No,No,37,No,DSL,Month-to-month,No,Mailed check,34.64,1354.71,No
C00340,Male,0,No,Yes,42,Yes,DSL,Two year,Yes,Bank transfer (automatic),100.83,4164.4,No
C00341,Female,0,Yes,Yes,62,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),41.02,2538.47,Yes
C00342,Male,1,Yes,Yes,18,Yes,No,Month-to-month,No,Credit card (automatic),71.67,1236.29,No
C00343,Female,0,No,No,49,Yes,Fiber optic,One year,Yes,Mailed check,31.06,1556.73,No
C00344,Male,0,No,No,32,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),66.41,2076.85,Yes
C00345,Male,0,Yes,Yes,12,No,Fiber optic,Two year,Yes,Bank transfer (automatic),74.93,868.29,Yes
C00346,Male,0,No,Yes,61,Yes,DSL,Month-to-month,No,Electronic check,63.48,3828.33,No
C00347,Female,0,Yes,No,42,Yes,Fiber optic,Month-to-month,Yes,Mailed check,25.09,993.68,Yes
C00348,Female,1,Yes,No,48,Yes,No,Two year,No,Credit card (automatic),67.46,3199.73,No
C00349,Male,0,Yes,No,35,Yes,DSL,Two year,No,Mailed check,65.83,2301.78,No
C00350,Female,1,No,Yes,9,Yes,DSL,Month-to-month,Yes,Credit card (automatic),44.69,397.2,Yes
C00351,Male,0,No,No,5,Yes,Fiber optic,Month-to-month,No,Electronic check,112.0,549.18,Yes
C00352,Male,0,Yes,No,56,Yes,Fiber optic,Two year,Yes,Mailed check,60.61,3360.83,No
C00353,Female,0,No,Yes,0,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),106.14, ,Yes
C00354,Female,0,Yes,Yes,70,Yes,Fiber optic,Two year,Yes,Electronic check,29.19,1964.02,No
C00355,Male,1,Yes,Yes,57,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),50.53,2845.26,No
C00356,Female,1,Yes,No,20,Yes,DSL,Month-to-month,No,Credit card (automatic),35.99,708.71,No
C00357,Female,0,Yes,Yes,55,Yes,Fiber optic,Two year,Yes,Electronic check,59.66,3296.02,No
C00358,Male,0,No,Yes,19,Yes,Fiber optic,Month-to-month,Yes,Electronic check,29.39,567.02,Yes
C00359,Male,0,Yes,Yes,53,Yes,No,One year,Yes,Mailed check,62.99,3277.07,No
C00360,Female,1,Yes,Yes,24,Yes,No,Month-to-month,No,Credit card (automatic),54.09,1319.55,Yes
C00361,Male,0,No,No,27,Yes,No,Two year,Yes,Bank transfer (automatic),40.78,1107.17,No
C00362,Male,0,Yes,Yes,4,Yes,Fiber optic,One year,No,Credit card (automatic),83.5,406.01,No
C00363,Female,0,Yes,No,20,Yes,Fiber optic,One year,No,Electronic check,114.99,2225.08,No
C00364,Male,0,No,No,17,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),39.13,658.39,No
C00365,Male,0,No,No,46,Yes,No,Month-to-month,No,Electronic check,90.6,4219.17,Yes
C00366,Female,0,No,Yes,69,Yes,DSL,Month-to-month,Yes,Mailed check,93.72,6451.86,No
C00367,Female,1,Yes,No,56,No,Fiber optic,Two year,No,Credit card (automatic),68.81,3807.69,No
C00368,Male,0,No,Yes,18,Yes,Fiber optic,One year,No,Electronic check,109.56,1931.28,No
C00369,Male,0,No,Yes,64,Yes,Fiber optic,Two year,Yes,Electronic check,116.57,7499.72,No
C00370,Female,1,Yes,Yes,2,Yes,DSL,Two year,No,Credit card (automatic),54.95,32.5,No
C00371,Female,0,Yes,No,41,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),84.41,3444.15,No
C00372,Female,1,Yes,Yes,20,No,Fiber optic,Month-to-month,No,Electronic check,85.55,1667.2,No
C00373,Female,0,Yes,Yes,39,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),59.17,2267.58,No
C00374,Male,0,Yes,Yes,66,No,Fiber optic,One year,Yes,Mailed check,50.31,3342.54,No
C00375,Female,1,No,No,24,Yes,Fiber optic,Month-to-month,Yes,Mailed check,113.24,2698.0,No
C00376,Female,0,No,No,54,Yes,No,One year,Yes,Credit card (automatic),98.58,5334.97,No
C00377,Male,0,No,No,51,Yes,Fiber optic,Month-to-month,No,Electronic check,29.68,1451.58,No
C00378,Female,0,Yes,Yes,43,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),30.23,1341.38,Yes
C00379,Male,0,Yes,No,55,Yes,DSL,Month-to-month,Yes,Credit card (automatic),112.1,6176.13,Yes
C00380,Female,0,Yes,Yes,54,Yes,DSL,Month-to-month,Yes,Electronic check,26.3,1482.1,Yes
C00381,Female,0,No,Yes,69,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),88.22,6066.83,No
C00382,Female,1,No,No,72,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),41.13,2983.84,Yes
C00383,Male,0,Yes,Yes,65,Yes,Fiber optic,Month-to-month,Yes,Mailed check,21.59,1442.52,Yes
C00384,Male,0,No,No,18,Yes,DSL,Month-to-month,No,Bank transfer (automatic),24.08,454.93,Yes
C00385,Female,0,Yes,Yes,6,Yes,No,One year,Yes,Credit card (automatic),56.1,421.49,Yes
C00386,Male,0,No,No,62,Yes,Fiber optic,Two year,Yes,Electronic check,25.91,1523.26,No
C00387,Male,0,No,Yes,41,Yes,DSL,Month-to-month,Yes,Mailed check,78.86,3241.99,No
C00388,Male,1,No,Yes,41,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),84.02,3424.53,No
C00389,Male,0,Yes,Yes,58,Yes,No,Month-to-month,Yes,Credit card (automatic),56.09,3229.34,No
C00390,Male,0,No,Yes,19,Yes,Fiber optic,Month-to-month,Yes,Mailed check,93.77,1856.31,Yes
C00391,Male,0,No,Yes,72,Yes,DSL,One year,No,Electronic check,67.98,4863.55,No
C00392,Female,0,Yes,No,16,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),61.88,1032.72,No
C00393,Female,0,No,Yes,26,Yes,DSL,One year,Yes,Credit card (automatic),59.51,1494.56,Yes
C00394,Male,0,Yes,No,46,Yes,DSL,Month-to-month,Yes,Electronic check,61.97,2901.6,No
C00395,Female,0,Yes,No,1,Yes,DSL,Two year,Yes,Credit card (automatic),116.72,115.6,No
C00396,Female,0,Yes,No,62,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),87.5,5410.86,No
C00397,Female,0,Yes,Yes,61,Yes,DSL,One year,Yes,Credit card (automatic),50.15,2982.31,No
C00398,Female,0,Yes,Yes,18,Yes,No,Two year,No,Electronic check,92.85,1657.27,No
C00399,Male,0,No,Yes,16,Yes,DSL,Month-to-month,No,Mailed check,51.69,792.7,Yes
C00400,Female,0,Yes,No,68,Yes,DSL,Month-to-month,No,Credit card (automatic),30.82,2183.14,No
C00401,Female,0,Yes,Yes,38,Yes,Fiber optic,Month-to-month,No,Mailed check,66.49,2529.2,Yes
C00402,Male,0,Yes,Yes,70,Yes,DSL,One year,No,Mailed check,94.6,6592.18,No
C00403,Male,0,Yes,No,38,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),56.52,2115.82,Yes
C00404,Female,0,No,No,35,Yes,DSL,Month-to-month,No,Bank transfer (automatic),106.66,3665.11,No
C00405,Female,0,Yes,No,39,Yes,DSL,One year,No,Mailed check,57.47,2317.44,No
C00406,Female,0,No,No,44,No,DSL,Month-to-month,Yes,Bank transfer (automatic),53.68,2424.73,Yes
C00407,Female,0,Yes,No,3,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),119.82,356.11,No
C00408,Female,0,No,No,24,Yes,DSL,Month-to-month,No,Mailed check,67.21,1722.01,No
C00409,Female,1,Yes,Yes,68,Yes,Fiber optic,Month-to-month,Yes,Electronic check,100.13,6808.18,Yes
C00410,Male,0,Yes,No,29,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),100.11,2958.01,No
C00411,Female,0,No,Yes,67,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),112.49,7565.14,Yes
C00412,Female,0,Yes,Yes,28,No,Fiber optic,Month-to-month,No,Electronic check,26.66,717.76,No
C00413,Male,0,No,Yes,72,Yes,Fiber optic,Month-to-month,No,Electronic check,45.66,3296.64,No
C00414,Male,0,Yes,No,67,Yes,No,Month-to-month,Yes,Electronic check,96.31,6471.41,Yes
C00415,Male,1,No,Yes,50,Yes,DSL,Month-to-month,Yes,Mailed check,75.39,3704.29,No
C00416,Male,0,Yes,No,23,Yes,DSL,Month-to-month,No,Electronic check,75.08,1741.24,No
C00417,Female,0,Yes,No,13,No,DSL,Month-to-month,No,Mailed check,34.95,511.4,Yes
C00418,Female,0,No,Yes,68,Yes,DSL,One year,Yes,Credit card (automatic),46.68,3139.66,No
C00419,Female,1,Yes,No,17,Yes,DSL,One year,No,Credit card (automatic),71.18,1199.54,No
C00420,Female,0,Yes,Yes,41,Yes,Fiber optic,Month-to-month,No,Electronic check,46.27,1841.59,Yes
C00421,Female,0,Yes,Yes,56,Yes,Fiber optic,Month-to-month,Yes,Electronic check,39.45,2185.06,No
C00422,Female,0,Yes,No,11,Yes,No,Month-to-month,Yes,Credit card (automatic),26.95,276.19,Yes
C00423,Male,0,Yes,Yes,16,Yes,DSL,Month-to-month,No,Mailed check,33.88,620.99,Yes
C00424,Female,1,Yes,Yes,29,Yes,DSL,Two year,No,Mailed check,96.42,2780.32,No
C00425,Male,1,No,Yes,22,Yes,No,One year,No,Electronic check,91.32,1982.52,Yes
C00426,Male,0,No,No,0,No,No,One year,Yes,Electronic check,22.68, ,No
C00427,Female,1,No,Yes,31,Yes,Fiber optic,Two year,Yes,Electronic check,38.73,1115.25,No
C00428,Male,0,Yes,No,8,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),75.17,483.42,Yes
C00429,Female,1,No,No,14,Yes,No,Month-to-month,Yes,Bank transfer (automatic),50.91,643.63,Yes
C00430,Male,0,Yes,Yes,27,Yes,Fiber optic,One year,No,Electronic check,101.97,2769.4,No
C00431,Female,0,Yes,Yes,23,Yes,DSL,Month-to-month,Yes,Mailed check,98.07,2255.48,No
C00432,Male,0,Yes,No,59,Yes,No,One year,Yes,Bank transfer (automatic),108.94,6470.92,No
C00433,Female,0,Yes,No,34,Yes,Fiber optic,One year,No,Mailed check,75.42,2488.26,No
C00434,Female,0,No,Yes,26,Yes,DSL,One year,Yes,Bank transfer (automatic),53.91,1391.46,No
C00435,Female,0,Yes,Yes,19,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),79.82,1436.99,Yes
C00436,Female,0,No,No,64,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),27.09,1747.13,No
C00437,Female,0,Yes,No,48,Yes,No,One year,No,Mailed check,18.98,842.15,No
C00438,Male,0,No,No,0,Yes,DSL,Two year,No,Bank transfer (automatic),19.74, ,No
C00439,Male,0,No,No,9,Yes,No,One year,No,Credit card (automatic),59.57,546.45,No
C00440,Male,1,No,No,46,No,Fiber optic,Two year,Yes,Mailed check,41.26,1878.4,No
C00441,Female,0,No,Yes,58,Yes,Fiber optic,Month-to-month,No,Electronic check,34.05,1861.8,No
C00442,Male,0,No,No,61,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),80.76,5009.48,Yes
C00443,Female,0,No,No,17,Yes,Fiber optic,Month-to-month,Yes,Mailed check,119.5,2006.63,Yes
C00444,Female,1,Yes,Yes,45,Yes,No,Month-to-month,Yes,Bank transfer (automatic),36.13,1545.37,No
C00445,Male,0,No,Yes,31,Yes,Fiber optic,Two year,Yes,Credit card (automatic),73.73,2323.69,Yes
C00446,Male,0,Yes,No,26,No,DSL,Two year,Yes,Mailed check,30.21,825.39,No
C00447,Female,0,No,No,17,No,Fiber optic,Month-to-month,Yes,Electronic check,113.29,1910.82,Yes
C00448,Male,1,Yes,Yes,38,Yes,Fiber optic,Month-to-month,No,Electronic check,47.76,1891.69,Yes
C00449,Female,0,No,No,48,Yes,DSL,Month-to-month,No,Bank transfer (automatic),107.59,5127.29,No
C00450,Female,0,No,No,43,Yes,Fiber optic,Two year,Yes,Credit card (automatic),46.87,2024.19,No
C00451,Female,0,Yes,Yes,71,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),100.22,7141.16,Yes
C00452,Female,1,No,No,53,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),39.36,2161.78,No
C00453,Female,0,No,Yes,33,Yes,Fiber optic,Month-to-month,Yes,Mailed check,47.86,1482.21,No
C00454,Male,0,No,Yes,70,Yes,DSL,Month-to-month,Yes,Mailed check,37.63,2748.69,Yes
C00455,Male,1,Yes,Yes,35,Yes,Fiber optic,Two year,No,Bank transfer (automatic),44.95,1631.94,No
C00456,Female,0,No,Yes,17,Yes,Fiber optic,Month-to-month,No,Mailed check,103.16,1776.19,Yes
C00457,Female,0,Yes,No,37,No,Fiber optic,Month-to-month,Yes,Mailed check,83.18,3037.68,No
C00458,Male,0,No,Yes,58,Yes,Fiber optic,Month-to-month,Yes,Mailed check,59.4,3401.02,Yes
C00459,Male,0,No,No,8,Yes,DSL,Month-to-month,No,Bank transfer (automatic),117.1,951.19,No
C00460,Female,0,Yes,No,72,No,No,One year,Yes,Electronic check,65.42,4734.93,No
C00461,Male,0,No,No,71,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),116.92,8319.56,No
C00462,Female,0,No,No,50,Yes,Fiber optic,Month-to-month,Yes,Electronic check,38.05,1910.49,Yes
C00463,Male,0,Yes,No,34,Yes,Fiber optic,Two year,No,Mailed check,110.27,3770.78,No
C00464,Female,1,No,Yes,4,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),19.41,0.0,Yes
C00465,Male,0,Yes,Yes,13,Yes,DSL,One year,Yes,Credit card (automatic),73.62,943.75,Yes
C00466,Female,1,Yes,Yes,29,Yes,DSL,Month-to-month,No,Mailed check,61.15,1704.19,No
C00467,Male,0,Yes,Yes,3,Yes,DSL,Month-to-month,No,Credit card (automatic),71.56,212.65,No
C00468,Male,1,No,No,38,Yes,Fiber optic,One year,Yes,Credit card (automatic),74.45,2894.42,No
C00469,Female,0,Yes,Yes,63,Yes,DSL,Two year,No,Electronic check,57.68,3588.41,No
C00470,Male,0,Yes,No,24,Yes,DSL,One year,No,Mailed check,119.82,2840.22,No
C00471,Female,0,No,No,27,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),117.6,3132.72,Yes
C00472,Male,1,Yes,Yes,65,Yes,DSL,Month-to-month,No,Electronic check,116.1,7510.7,No
C00473,Female,0,No,Yes,21,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),117.87,2502.97,No
C00474,Male,0,No,Yes,30,Yes,DSL,Month-to-month,No,Credit card (automatic),98.89,3006.06,No
C00475,Female,0,No,Yes,22,Yes,DSL,One year,Yes,Mailed check,118.84,2687.94,No
C00476,Male,0,No,No,47,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),109.02,5073.68,Yes
C00477,Female,0,Yes,No,19,Yes,DSL,Month-to-month,Yes,Credit card (automatic),60.43,1182.37,No
C00478,Male,0,Yes,Yes,37,Yes,No,One year,No,Credit card (automatic),98.05,3670.37,No
C00479,Female,0,Yes,No,54,Yes,Fiber optic,Month-to-month,Yes,Mailed check,111.03,6078.28,Yes
C00480,Female,0,Yes,No,67,Yes,DSL,One year,No,Credit card (automatic),90.69,6029.71,No
C00481,Female,0,Yes,No,0,Yes,DSL,Month-to-month,No,Mailed check,61.12, ,No
C00482,Male,0,No,Yes,6,Yes,Fiber optic,Month-to-month,Yes,Mailed check,24.71,134.39,Yes
C00483,Female,0,Yes,No,56,Yes,DSL,Two year,No,Mailed check,100.59,5773.47,No
C00484,Male,0,Yes,Yes,11,Yes,DSL,Month-to-month,Yes,Mailed check,115.18,1212.22,Yes
C00485,Female,0,Yes,Yes,4,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),54.97,244.23,No
C00486,Male,0,No,No,49,Yes,No,One year,Yes,Bank transfer (automatic),33.49,1530.18,No
C00487,Female,0,No,No,41,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),51.3,2194.04,Yes
C00488,Male,0,Yes,Yes,11,Yes,Fiber optic,Two year,Yes,Electronic check,77.43,757.82,No
C00489,Male,0,No,No,17,No,No,One year,Yes,Mailed check,50.33,736.05,No
C00490,Female,0,Yes,No,65,Yes,DSL,Month-to-month,No,Credit card (automatic),80.28,5223.14,Yes
C00491,Male,0,Yes,Yes,16,Yes,No,Two year,Yes,Credit card (automatic),116.62,1871.84,No
C00492,Male,0,No,Yes,67,Yes,Fiber optic,One year,No,Electronic check,86.41,5860.43,Yes
C00493,Female,0,No,Yes,70,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),54.99,3891.77,No
C00494,Male,0,Yes,Yes,61,No,No,Two year,Yes,Credit card (automatic),113.45,6820.42,No
